시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,202210,18,"4,200",10,2001,청솔길 23-6,,중개거래,경북 영천시
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,202210,21,"3,950",2,2001,창신1길 22,,중개거래,경북 영천시
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,202210,23,"4,450",10,2001,청솔길 23-6,,중개거래,경북 영천시
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,202210,26,"4,000",1,2001,청솔길 23-6,,중개거래,경북 영천시
경상북도 영천시 망정동,461-1,461,1,청솔,47.1934,202210,28,"5,200",5,2001,창신1길 22,20221101,중개거래,경북 영천시
경상북도 영천시 망정동,177-1,177,1,청호,59.4,202210,5,"4,300",12,1994,망정2길 7-9,,중개거래,경북 영천시
경상북도 영천시 망정동,177-1,177,1,청호,59.4,202210,6,"5,500",4,1994,망정2길 7-9,,직거래,-
경상북도 영천시 문내동,01월 01일,1,1,영천대동다:숲,84.9752,202210,11,"18,500",18,2008,중앙동1길 102-11,,직거래,-
경상북도 영천시 문외동,200,200,0,삼산무지개타운,59.8256,202210,5,"7,000",9,1993,청산길 29,,중개거래,경북 영천시
경상북도 영천시 문외동,200,200,0,삼산무지개타운,84.95,202210,7,"9,500",13,1993,청산길 29,,중개거래,경북 영천시
경상북도 영천시 문외동,384,384,0,엘에이치영천센트럴타운,84.63,202210,2,"25,000",19,2020,충효로 39,,중개거래,경북 영천시
경상북도 영천시 문외동,384,384,0,엘에이치영천센트럴타운,59.72,202210,12,"18,900",5,2020,충효로 39,,중개거래,경북 영천시
경상북도 영천시 봉동,805,805,0,봉동선원가와인,84.8345,202210,3,"13,000",8,2014,봉동1길 51,,중개거래,경북 영천시
경상북도 영천시 봉동,805,805,0,봉동선원가와인,84.8345,202210,12,"13,100",6,2014,봉동1길 51,,중개거래,경북 영천시
경상북도 영천시 봉동,805,805,0,봉동선원가와인,59.8989,202210,13,"11,000",12,2014,봉동1길 51,,중개거래,경북 영천시
경상북도 영천시 봉동,805,805,0,봉동선원가와인,84.8529,202210,14,"12,100",3,2014,봉동1길 51,,직거래,-
경상북도 영천시 봉동,805,805,0,봉동선원가와인,84.8345,202210,18,"12,480",3,2014,봉동1길 51,,중개거래,경북 영천시
경상북도 영천시 북안면 임포리,244,244,0,북안범진,60,202210,26,"4,000",10,1997,임포역길 86,,중개거래,경북 영천시
경상북도 영천시 북안면 임포리,244,244,0,북안범진,60,202210,27,"4,100",7,1997,임포역길 86,,중개거래,경북 영천시
경상북도 영천시 북안면 임포리,244,244,0,북안범진,39.75,202210,27,"2,000",1,1997,임포역길 86,,직거래,-
경상북도 영천시 북안면 임포리,244,244,0,북안범진,60,202210,30,"4,050",12,1997,임포역길 86,,직거래,-
경상북도 영천시 신녕면 완전리,647-3,647,3,신녕영호,84.99,202210,3,"5,000",6,1992,동산길 52,,중개거래,경북 영천시
경상북도 영천시 신녕면 완전리,853-52,853,52,한들애,80.1126,202210,12,"12,000",6,2014,장수로 1647,,직거래,-
경상북도 영천시 신녕면 완전리,853-52,853,52,한들애,80.1126,202210,26,"12,000",3,2014,장수로 1647,,직거래,-
경상북도 영천시 야사동,216-3,216,3,대현강변타운,71.94,202210,17,"6,000",2,1990,영천고1길 60,,직거래,-
경상북도 영천시 야사동,222-3,222,3,"문화(8동~13,17동)",59.4,202210,21,"4,000",3,1984,영천고2길 9,,직거래,-
경상북도 영천시 야사동,120,120,0,야사5단지주공아파트,51.66,202210,7,"5,000",8,1994,충효로 147,,중개거래,경북 영천시
경상북도 영천시 야사동,301,301,0,야사주공1차단지,39.38,202210,18,"4,500",4,1983,상록1길 9,,중개거래,경북 영천시
경상북도 영천시 야사동,301,301,0,야사주공1차단지,39.38,202210,19,"5,900",5,1983,상록1길 9,,직거래,-
경상북도 영천시 야사동,120,120,0,야사주공3차단지,42.48,202210,4,"3,800",3,1991,충효로 147,,중개거래,경북 영천시
경상북도 영천시 야사동,120,120,0,야사주공3차단지,32.76,202210,7,"3,000",1,1991,충효로 147,,직거래,-
경상북도 영천시 야사동,671,671,0,한신더휴영천퍼스트,84.4707,202210,7,"25,000",4,2017,망정1길 171,,중개거래,경북 영천시
경상북도 영천시 야사동,671,671,0,한신더휴영천퍼스트,84.4707,202210,17,"25,700",20,2017,망정1길 171,,중개거래,경북 영천시
경상북도 영천시 야사동,671,671,0,한신더휴영천퍼스트,59.9526,202210,26,"17,200",5,2017,망정1길 171,,중개거래,경북 영천시
경상북도 영천시 야사동,671,671,0,한신더휴영천퍼스트,75.7055,202210,27,"20,300",18,2017,망정1길 171,,중개거래,경북 영천시
경상북도 영천시 완산동,1436,1436,0,e편한세상센텀스타시티영천1블럭,74.8246,202210,4,"27,900",24,2021,완산9길 15,,중개거래,경북 영천시
경상북도 영천시 완산동,1436,1436,0,e편한세상센텀스타시티영천1블럭,84.7086,202210,12,"28,120",5,2021,완산9길 15,,중개거래,경북 영천시
경상북도 영천시 완산동,1437,1437,0,e편한세상센텀스타시티영천2블럭,84.7086,202210,2,"28,500",9,2021,완산9길 16,,중개거래,경북 영천시
경상북도 영천시 완산동,1437,1437,0,e편한세상센텀스타시티영천2블럭,84.7086,202210,22,"29,500",14,2021,완산9길 16,,중개거래,경북 영천시
경상북도 영천시 완산동,1437,1437,0,e편한세상센텀스타시티영천2블럭,84.7086,202210,24,"32,700",22,2021,완산9길 16,,중개거래,경북 영천시
경상북도 영천시 완산동,1460,1460,0,영천완산미소지움1차,84.806,202210,5,"21,720",4,2018,완산5길 25,,직거래,-
경상북도 영천시 완산동,1460,1460,0,영천완산미소지움1차,84.806,202210,7,"21,720",10,2018,완산5길 25,,직거래,-
경상북도 영천시 완산동,1460,1460,0,영천완산미소지움1차,84.9888,202210,18,"22,300",12,2018,완산5길 25,,중개거래,경북 영천시
경상북도 영천시 완산동,1460,1460,0,영천완산미소지움1차,59.8937,202210,19,"17,000",3,2018,완산5길 25,,중개거래,경북 영천시
경상북도 영천시 완산동,1470,1470,0,영천완산미소지움2차,84.9631,202210,6,"26,000",13,2019,완산5길 111,,직거래,-
경상북도 영천시 완산동,1470,1470,0,영천완산미소지움2차,74.3614,202210,15,"21,400",2,2019,완산5길 111,,중개거래,경북 영천시
경상북도 영천시 완산동,1470,1470,0,영천완산미소지움2차,74.3614,202210,15,"21,400",2,2019,완산5길 111,20221026,중개거래,경북 영천시
경상북도 영천시 완산동,1470,1470,0,영천완산미소지움2차,84.9631,202210,17,"26,200",24,2019,완산5길 111,,중개거래,경북 영천시
경상북도 영천시 완산동,910-6,910,6,윤창BH홈타운,59.7823,202210,8,"15,000",13,2016,완산로 20,,중개거래,경북 영천시
경상북도 영천시 완산동,988-4,988,4,청구하이츠,84.975,202210,23,"14,700",7,2001,강남길 31,,중개거래,경북 영천시
경상북도 예천군 예천읍 대심리,436-8,436,8,스카이뷰103동,84.82,202210,20,"16,000",4,2013,봉덕로 63,,직거래,-
경상북도 예천군 예천읍 대심리,Jan-78,78,1,장미마을,59.64,202210,27,"6,800",3,1997,대심1길 19,,직거래,-
경상북도 예천군 예천읍 동본리,442-1,442,1,조일리버빌,84.799,202210,20,"11,000",3,2003,한천길 21,,직거래,-
경상북도 예천군 예천읍 백전리,Jan-57,57,1,성현아너스리버,84.41,202210,4,"15,960",6,2010,용문경천로 1843,,직거래,-
경상북도 예천군 호명면 산합리,1400,1400,0,경북도청신도시우방아이유쉘센텀,84.9578,202210,22,"24,500",3,2017,검무로 27,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1398,1398,0,경북도청신도시우방아이유쉘센트럴,84.9983,202210,4,"27,400",12,2017,행복로 229,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1398,1398,0,경북도청신도시우방아이유쉘센트럴,84.9962,202210,22,"26,000",2,2017,행복로 229,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1398,1398,0,경북도청신도시우방아이유쉘센트럴,84.949,202210,22,"29,000",17,2017,행복로 229,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1381,1381,0,경북도청신도시호반베르디움2차,84.9868,202210,8,"30,000",3,2017,양지로 14,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1381,1381,0,경북도청신도시호반베르디움2차,84.9868,202210,16,"34,900",11,2017,양지로 14,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1381,1381,0,경북도청신도시호반베르디움2차,84.9868,202210,22,"30,000",4,2017,양지로 14,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1382,1382,0,경북도청아이파크,84.9931,202210,8,"25,000",1,2015,새움3로 7,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1393,1393,0,동일스위트더파크,77.8424,202210,18,"28,000",12,2019,행복로 177,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1393,1393,0,동일스위트더파크,77.8424,202210,25,"26,900",6,2019,행복로 177,,중개거래,경북 예천군
경상북도 예천군 호명면 산합리,1401,1401,0,우방아이유쉘1차,84.9428,202210,6,"24,100",9,2016,검무로 17,,중개거래,경북 예천군
경상북도 울릉군 울릉읍 저동리,Feb-57,57,2,울릉상록,47.1,202210,12,"17,200",1,1982,봉래길 6-30,,직거래,-
경상북도 울진군 북면 나곡리,Jan-62,62,1,석호마을,84.907,202210,22,"13,000",12,2007,울진북로 2234,,중개거래,경북 울진군
경상북도 울진군 울진읍 고성리,9,9,0,금광골든캐슬,84.8625,202210,20,"21,250",3,2005,울진중앙로 213,,직거래,-
경상북도 울진군 울진읍 고성리,12월 13일,13,12,포에버리치빌2차,31.585,202210,7,"15,500",8,2022,울진북로 592-17,,직거래,-
경상북도 울진군 울진읍 읍내리,147-1,147,1,드림팰리스,59.9696,202210,18,"23,800",3,2018,월변1길 12-8,,중개거래,경북 울진군
경상북도 울진군 죽변면 후정리,114,114,0,광윤,59.975,202210,17,"5,000",4,1998,죽변북로 132,,직거래,-
